order_id,Category,Menu_Item,Price,Quantity,Total_Item_Price,date,time
ORD0136,Beverages,Tea,12,2,24,02-23-2024,10:07:00
ORD0061,Main Course,Dal Makhani,64,1,64,02-23-2024,10:27:00
ORD0461,Main Course,Poha,21,1,21,02-23-2024,10:47:00
ORD1289,Beverages,Cold Drink,20,2,40,02-23-2024,10:50:00
ORD1636,Sides,Roti,12,1,12,02-23-2024,10:52:00
ORD0939,Sides,Roti,12,3,36,02-23-2024,11:19:00
ORD1137,Main Course,Egg Curry,40,1,40,02-23-2024,11:20:00
ORD0544,Main Course,Egg Curry,40,2,80,02-23-2024,11:56:00
ORD1802,Sides,Roti,12,3,36,02-23-2024,11:56:00
ORD0429,Beverages,Coffee,19,2,38,02-23-2024,12:33:00
ORD1104,Sides,Jeera Rice,35,1,35,02-23-2024,12:43:00
ORD1045,Street Food,Misal Pav,60,3,180,02-23-2024,12:52:00
ORD0982,Sides,Roti,12,3,36,02-23-2024,12:57:00
ORD0125,Beverages,Coffee,19,2,38,02-23-2024,13:03:00
ORD0347,Sides,French Fries,34,2,68,02-23-2024,13:03:00
ORD0953,Main Course,Dal Makhani,64,2,128,02-23-2024,13:39:00
ORD1634,Sides,Manchurian,54,3,162,02-23-2024,14:19:00
ORD1995,Beverages,Coffee,19,1,19,02-23-2024,14:21:00
ORD1937,Beverages,Coffee,19,2,38,02-23-2024,15:38:00
ORD0065,Street Food,Pav Bhaji,69,2,138,02-23-2024,15:56:00
ORD0865,Street Food,Vada Pav,12,2,24,02-23-2024,15:59:00
ORD1076,Main Course,Veg Pulao,57,3,171,02-23-2024,16:12:00
ORD1587,Sides,Manchurian,54,3,162,02-23-2024,16:52:00
ORD1469,Sides,Manchurian,54,1,54,02-23-2024,16:57:00
ORD0646,Main Course,Dal Makhani,64,3,192,02-23-2024,17:00:00
ORD0213,Street Food,Misal Pav,60,2,120,02-24-2024,10:12:00
ORD0884,Beverages,Cold Drink,20,3,60,02-24-2024,10:43:00
ORD0317,Beverages,Tea,12,3,36,02-24-2024,10:54:00
ORD0569,Beverages,Cold Drink,20,2,40,02-24-2024,11:25:00
ORD1305,Main Course,Dal Makhani,64,1,64,02-24-2024,11:50:00
ORD0944,Sides,French Fries,34,1,34,02-24-2024,12:06:00
ORD0664,Sides,Jeera Rice,35,3,105,02-24-2024,12:08:00
ORD1321,Street Food,Misal Pav,60,2,120,02-24-2024,12:44:00
ORD1510,Beverages,Cold Drink,20,2,40,02-24-2024,13:04:00
ORD1358,Beverages,Cold Drink,20,1,20,02-24-2024,13:07:00
ORD0288,Sides,Manchurian,54,2,108,02-24-2024,13:20:00
ORD0391,Sides,Roti,12,2,24,02-24-2024,13:22:00
ORD0183,Beverages,Coffee,19,2,38,02-24-2024,13:25:00
ORD1323,Beverages,Cold Drink,20,3,60,02-24-2024,13:40:00
ORD1529,Street Food,Pani Puri,21,3,63,02-24-2024,13:41:00
ORD0048,Sides,Manchurian,54,2,108,02-24-2024,14:02:00
ORD1334,Street Food,Pani Puri,21,2,42,02-24-2024,14:48:00
ORD1075,Sides,Raita,18,3,54,02-24-2024,14:50:00
ORD1883,Sides,Roti,12,2,24,02-24-2024,15:22:00
ORD1508,Main Course,Poha,21,1,21,02-24-2024,16:15:00
ORD0399,Street Food,Pav Bhaji,69,1,69,02-24-2024,16:35:00
ORD0699,Main Course,Chicken Fried Rice,71,3,213,02-25-2024,10:56:00
ORD1850,Beverages,Coffee,19,3,57,02-25-2024,11:05:00
ORD0796,Beverages,Coffee,19,2,38,02-25-2024,11:23:00
ORD1350,Beverages,Cold Drink,20,3,60,02-25-2024,12:24:00
ORD0297,Street Food,Pav Bhaji,69,2,138,02-25-2024,13:29:00
ORD1477,Street Food,Misal Pav,60,3,180,02-25-2024,13:33:00
ORD0038,Sides,French Fries,34,2,68,02-25-2024,13:38:00
ORD0182,Sides,Manchurian,54,2,108,02-25-2024,13:46:00
ORD1423,Main Course,Veg Fried Rice,53,1,53,02-25-2024,13:49:00
ORD0591,Sides,Raita,18,1,18,02-25-2024,14:11:00
ORD1596,Sides,Jeera Rice,35,1,35,02-25-2024,14:21:00
ORD0527,Street Food,Pav Bhaji,69,1,69,02-25-2024,14:31:00
ORD0298,Street Food,Pav Bhaji,69,1,69,02-25-2024,14:41:00
ORD0216,Main Course,Dal Makhani,64,3,192,02-25-2024,15:06:00
ORD1387,Main Course,Dal Makhani,64,2,128,02-25-2024,15:41:00
ORD1157,Sides,Roti,12,2,24,02-25-2024,16:12:00
ORD1922,Beverages,Coffee,19,2,38,02-25-2024,16:27:00
ORD0199,Sides,Jeera Rice,35,2,70,02-25-2024,16:28:00
ORD1676,Beverages,Coffee,19,1,19,02-25-2024,16:34:00
ORD0752,Sides,Manchurian,54,1,54,02-25-2024,16:44:00
ORD0161,Main Course,Chicken Biryani,89,2,178,02-25-2024,16:47:00
ORD0930,Sides,Roti,12,3,36,02-26-2024,10:09:00
ORD0165,Main Course,Veg Fried Rice,53,1,53,02-26-2024,10:35:00
ORD1240,Beverages,Tea,12,1,12,02-26-2024,10:40:00
ORD0198,Main Course,Chicken Fried Rice,71,2,142,02-26-2024,11:08:00
ORD1315,Beverages,Tea,12,2,24,02-26-2024,11:14:00
ORD0454,Beverages,Coffee,19,1,19,02-26-2024,11:37:00
ORD1811,Sides,Jeera Rice,35,1,35,02-26-2024,11:40:00
ORD1018,Main Course,Dal Makhani,64,3,192,02-26-2024,12:08:00
ORD0819,Street Food,Pav Bhaji,69,1,69,02-26-2024,12:34:00
ORD0935,Sides,Jeera Rice,35,3,105,02-26-2024,12:58:00
ORD1055,Beverages,Cold Drink,20,3,60,02-26-2024,13:07:00
ORD1496,Sides,Raita,18,2,36,02-26-2024,13:28:00
ORD0542,Street Food,Misal Pav,60,1,60,02-26-2024,13:44:00
ORD0655,Street Food,Samosa,13,2,26,02-26-2024,13:55:00
ORD0821,Street Food,Samosa,13,3,39,02-26-2024,14:13:00
ORD0563,Main Course,Poha,21,2,42,02-26-2024,14:19:00
ORD1227,Street Food,Vada Pav,12,3,36,02-26-2024,14:36:00
ORD0529,Beverages,Coffee,19,2,38,02-26-2024,15:23:00
ORD0180,Sides,Jeera Rice,35,1,35,02-26-2024,15:35:00
ORD0483,Main Course,Chicken Sandwich,66,2,132,02-26-2024,15:59:00
ORD0878,Main Course,Dal Makhani,64,3,192,02-26-2024,16:02:00
ORD0798,Street Food,Samosa,13,3,39,02-26-2024,16:05:00
ORD0804,Street Food,Pani Puri,21,3,63,02-26-2024,16:19:00
ORD1017,Beverages,Cold Drink,20,2,40,02-26-2024,16:20:00
ORD0406,Sides,Manchurian,54,3,162,02-26-2024,16:45:00
ORD1419,Beverages,Tea,12,2,24,02-26-2024,16:46:00
ORD1780,Main Course,Egg Curry,40,1,40,02-27-2024,10:24:00
ORD1384,Sides,Manchurian,54,2,108,02-27-2024,10:35:00
ORD1880,Main Course,Chicken Fried Rice,71,3,213,02-27-2024,10:45:00
ORD1501,Main Course,Poha,21,3,63,02-27-2024,10:48:00
ORD1679,Street Food,Pav Bhaji,69,1,69,02-27-2024,10:52:00
ORD0532,Street Food,Samosa,13,3,39,02-27-2024,10:55:00
ORD0150,Street Food,Vada Pav,12,3,36,02-27-2024,11:20:00
ORD1973,Street Food,Misal Pav,60,2,120,02-27-2024,12:30:00
ORD1182,Main Course,Chicken Biryani,89,3,267,02-27-2024,12:34:00
ORD0484,Sides,French Fries,34,3,102,02-27-2024,12:56:00
ORD0894,Sides,Roti,12,1,12,02-27-2024,12:57:00
ORD1417,Sides,Raita,18,3,54,02-27-2024,13:10:00
ORD0169,Sides,Raita,18,3,54,02-27-2024,13:20:00
ORD1575,Beverages,Coffee,19,1,19,02-27-2024,13:40:00
ORD1767,Street Food,Pani Puri,21,2,42,02-27-2024,13:49:00
ORD1450,Main Course,Poha,21,3,63,02-27-2024,14:14:00
ORD0056,Street Food,Misal Pav,60,2,120,02-27-2024,15:54:00
ORD0625,Beverages,Cold Drink,20,2,40,02-27-2024,16:05:00
ORD1741,Main Course,Veg Fried Rice,53,3,159,02-27-2024,16:14:00
ORD1541,Street Food,Misal Pav,60,1,60,02-27-2024,16:42:00
ORD0571,Street Food,Pani Puri,21,2,42,02-28-2024,10:03:00
ORD1122,Street Food,Pav Bhaji,69,1,69,02-28-2024,10:52:00
ORD1843,Beverages,Tea,12,2,24,02-28-2024,10:54:00
ORD0104,Main Course,Chicken Biryani,89,1,89,02-28-2024,11:14:00
ORD1816,Beverages,Coffee,19,1,19,02-28-2024,11:20:00
ORD1258,Street Food,Pani Puri,21,1,21,02-28-2024,11:23:00
ORD1377,Street Food,Pav Bhaji,69,2,138,02-28-2024,11:58:00
ORD0495,Sides,Raita,18,3,54,02-28-2024,12:03:00
ORD0266,Sides,Roti,12,1,12,02-28-2024,12:41:00
ORD0691,Main Course,Veg Pulao,57,3,171,02-28-2024,13:18:00
ORD1644,Street Food,Vada Pav,12,1,12,02-28-2024,13:25:00
ORD1915,Beverages,Tea,12,1,12,02-28-2024,13:25:00
ORD0789,Sides,Manchurian,54,2,108,02-28-2024,13:36:00
ORD1078,Street Food,Vada Pav,12,1,12,02-28-2024,13:49:00
ORD0526,Main Course,Egg Curry,40,1,40,02-28-2024,14:02:00
ORD1187,Street Food,Samosa,13,2,26,02-28-2024,14:03:00
ORD0711,Main Course,Chicken Fried Rice,71,1,71,02-28-2024,14:37:00
ORD1223,Street Food,Pav Bhaji,69,1,69,02-28-2024,15:38:00
ORD1072,Beverages,Tea,12,3,36,02-28-2024,15:56:00
ORD0259,Beverages,Tea,12,1,12,02-28-2024,16:06:00
ORD1733,Street Food,Misal Pav,60,3,180,02-28-2024,16:11:00
ORD0045,Beverages,Cold Drink,20,2,40,02-28-2024,16:43:00
ORD1452,Main Course,Veg Fried Rice,53,2,106,02-28-2024,16:51:00
ORD0343,Main Course,Chicken Sandwich,66,2,132,02-28-2024,16:56:00
ORD0641,Main Course,Veg Fried Rice,53,3,159,02-29-2024,10:00:00
ORD0580,Beverages,Tea,12,2,24,02-29-2024,10:02:00
ORD1095,Street Food,Vada Pav,12,3,36,02-29-2024,10:26:00
ORD0678,Beverages,Cold Drink,20,2,40,02-29-2024,10:37:00
ORD1568,Sides,Roti,12,2,24,02-29-2024,11:16:00
ORD1758,Main Course,Dal Makhani,64,1,64,02-29-2024,11:22:00
ORD1032,Main Course,Poha,21,3,63,02-29-2024,11:39:00
ORD0452,Beverages,Cold Drink,20,2,40,02-29-2024,11:47:00
ORD0388,Beverages,Cold Drink,20,1,20,02-29-2024,12:29:00
ORD0444,Beverages,Cold Drink,20,1,20,02-29-2024,12:44:00
ORD0375,Main Course,Poha,21,1,21,02-29-2024,12:50:00
ORD0595,Street Food,Samosa,13,1,13,02-29-2024,13:58:00
ORD0773,Beverages,Cold Drink,20,1,20,02-29-2024,14:30:00
ORD1879,Beverages,Tea,12,1,12,02-29-2024,14:45:00
ORD0423,Beverages,Cold Drink,20,1,20,02-29-2024,15:00:00
ORD0319,Sides,Raita,18,1,18,02-29-2024,15:20:00
ORD1320,Street Food,Pav Bhaji,69,1,69,02-29-2024,15:34:00
ORD1262,Street Food,Vada Pav,12,2,24,02-29-2024,16:02:00
ORD0880,Beverages,Cold Drink,20,3,60,02-29-2024,16:14:00
ORD1637,Beverages,Cold Drink,20,1,20,02-29-2024,16:24:00
ORD1130,Sides,Manchurian,54,1,54,02-29-2024,16:30:00
ORD0310,Beverages,Cold Drink,20,3,60,02-29-2024,16:56:00
ORD1486,Beverages,Coffee,19,2,38,03-01-2024,10:21:00
ORD1448,Sides,Manchurian,54,2,108,03-01-2024,10:23:00
ORD1530,Sides,Roti,12,3,36,03-01-2024,10:31:00
ORD0018,Sides,Raita,18,2,36,03-01-2024,10:48:00
ORD0792,Main Course,Dal Makhani,64,1,64,03-01-2024,11:13:00
ORD1169,Sides,Roti,12,1,12,03-01-2024,11:15:00
ORD0618,Beverages,Tea,12,1,12,03-01-2024,12:25:00
ORD0211,Sides,Raita,18,2,36,03-01-2024,12:36:00
ORD1145,Street Food,Samosa,13,2,26,03-01-2024,13:23:00
ORD0320,Main Course,Veg Fried Rice,53,1,53,03-01-2024,14:32:00
ORD0090,Sides,Manchurian,54,2,108,03-01-2024,14:48:00
ORD0656,Beverages,Tea,12,3,36,03-01-2024,14:52:00
ORD0585,Main Course,Chicken Biryani,89,2,178,03-01-2024,14:54:00
ORD0969,Street Food,Misal Pav,60,2,120,03-01-2024,15:12:00
ORD1438,Sides,Jeera Rice,35,2,70,03-01-2024,15:20:00
ORD0163,Main Course,Egg Curry,40,3,120,03-01-2024,15:24:00
ORD1058,Beverages,Tea,12,3,36,03-01-2024,15:25:00
ORD0844,Beverages,Coffee,19,3,57,03-01-2024,15:42:00
ORD0600,Beverages,Coffee,19,2,38,03-01-2024,15:50:00
ORD1074,Beverages,Cold Drink,20,3,60,03-01-2024,15:52:00
ORD1672,Sides,Roti,12,2,24,03-01-2024,16:33:00
ORD0555,Beverages,Cold Drink,20,1,20,03-02-2024,10:00:00
ORD1972,Beverages,Tea,12,1,12,03-02-2024,10:09:00
ORD0276,Sides,Roti,12,1,12,03-02-2024,10:15:00
ORD1392,Sides,Raita,18,1,18,03-02-2024,10:16:00
ORD0750,Street Food,Pav Bhaji,69,1,69,03-02-2024,10:18:00
ORD0942,Sides,Raita,18,3,54,03-02-2024,10:36:00
ORD1432,Main Course,Chicken Sandwich,66,2,132,03-02-2024,10:48:00
ORD0914,Main Course,Veg Pulao,57,3,171,03-02-2024,10:53:00
ORD0503,Main Course,Poha,21,1,21,03-02-2024,12:07:00
ORD1604,Sides,Raita,18,3,54,03-02-2024,12:22:00
ORD0013,Beverages,Tea,12,2,24,03-02-2024,12:40:00
ORD0743,Beverages,Cold Drink,20,3,60,03-02-2024,13:11:00
ORD0825,Street Food,Pani Puri,21,3,63,03-02-2024,13:18:00
ORD1586,Main Course,Dal Makhani,64,3,192,03-02-2024,13:18:00
ORD1283,Street Food,Samosa,13,3,39,03-02-2024,13:25:00
ORD1013,Street Food,Pav Bhaji,69,1,69,03-02-2024,13:40:00
ORD0001,Street Food,Pani Puri,21,2,42,03-02-2024,13:58:00
ORD1297,Main Course,Veg Fried Rice,53,3,159,03-02-2024,14:02:00
ORD0951,Main Course,Chicken Fried Rice,71,1,71,03-02-2024,14:34:00
ORD0790,Main Course,Egg Curry,40,2,80,03-02-2024,14:37:00
ORD1230,Street Food,Vada Pav,12,1,12,03-02-2024,14:50:00
ORD1243,Street Food,Misal Pav,60,3,180,03-02-2024,15:40:00
ORD0115,Sides,Jeera Rice,35,3,105,03-02-2024,15:53:00
ORD0828,Beverages,Tea,12,1,12,03-02-2024,16:16:00
ORD1606,Street Food,Misal Pav,60,3,180,03-02-2024,16:36:00
ORD1640,Beverages,Coffee,19,2,38,03-02-2024,16:38:00
ORD0681,Street Food,Pav Bhaji,69,2,138,03-02-2024,16:41:00
ORD0052,Sides,Roti,12,3,36,03-02-2024,16:45:00
ORD0258,Beverages,Tea,12,2,24,03-02-2024,16:50:00
ORD0417,Beverages,Tea,12,1,12,03-03-2024,10:06:00
ORD1706,Sides,French Fries,34,2,68,03-03-2024,10:12:00
ORD1667,Street Food,Pav Bhaji,69,3,207,03-03-2024,10:15:00
ORD0195,Street Food,Misal Pav,60,3,180,03-03-2024,10:27:00
ORD0324,Street Food,Samosa,13,1,13,03-03-2024,10:30:00
ORD0434,Main Course,Chicken Biryani,89,2,178,03-03-2024,10:37:00
ORD0092,Main Course,Veg Fried Rice,53,2,106,03-03-2024,11:01:00
ORD1528,Sides,Manchurian,54,2,108,03-03-2024,11:44:00
ORD0289,Street Food,Misal Pav,60,1,60,03-03-2024,11:52:00
ORD1033,Beverages,Coffee,19,2,38,03-03-2024,11:53:00
ORD0648,Sides,French Fries,34,1,34,03-03-2024,12:14:00
ORD0759,Beverages,Coffee,19,2,38,03-03-2024,12:20:00
ORD0067,Beverages,Tea,12,3,36,03-03-2024,12:44:00
ORD0170,Beverages,Cold Drink,20,1,20,03-03-2024,12:46:00
ORD1042,Sides,Raita,18,1,18,03-03-2024,13:07:00
ORD0389,Street Food,Vada Pav,12,3,36,03-03-2024,13:15:00
ORD0995,Beverages,Cold Drink,20,2,40,03-03-2024,13:29:00
ORD1269,Main Course,Poha,21,3,63,03-03-2024,14:30:00
ORD1287,Street Food,Vada Pav,12,3,36,03-03-2024,14:42:00
ORD0586,Sides,Raita,18,2,36,03-03-2024,15:08:00
ORD0900,Main Course,Chicken Fried Rice,71,3,213,03-03-2024,16:14:00
ORD0915,Beverages,Coffee,19,2,38,03-03-2024,16:17:00
ORD0168,Street Food,Pav Bhaji,69,2,138,03-03-2024,16:19:00
ORD1189,Beverages,Coffee,19,1,19,03-03-2024,16:49:00
ORD1314,Street Food,Misal Pav,60,3,180,03-03-2024,16:56:00
ORD1959,Sides,French Fries,34,1,34,03-04-2024,10:03:00
ORD1993,Beverages,Coffee,19,3,57,03-04-2024,10:55:00
ORD1690,Main Course,Veg Pulao,57,1,57,03-04-2024,11:10:00
ORD1720,Sides,Raita,18,2,36,03-04-2024,11:28:00
ORD0679,Street Food,Pav Bhaji,69,1,69,03-04-2024,11:34:00
ORD0028,Sides,French Fries,34,1,34,03-04-2024,11:37:00
ORD1087,Main Course,Chicken Biryani,89,3,267,03-04-2024,12:08:00
ORD1945,Beverages,Cold Drink,20,3,60,03-04-2024,12:10:00
ORD1024,Street Food,Misal Pav,60,2,120,03-04-2024,12:22:00
ORD0703,Street Food,Pani Puri,21,3,63,03-04-2024,12:48:00
ORD0203,Street Food,Vada Pav,12,1,12,03-04-2024,13:00:00
ORD0911,Street Food,Samosa,13,2,26,03-04-2024,13:07:00
ORD0551,Street Food,Misal Pav,60,3,180,03-04-2024,13:35:00
ORD0502,Street Food,Pav Bhaji,69,3,207,03-04-2024,14:14:00
ORD1190,Main Course,Chicken Sandwich,66,3,198,03-04-2024,14:33:00
ORD0070,Main Course,Egg Curry,40,1,40,03-04-2024,15:01:00
ORD0517,Street Food,Vada Pav,12,1,12,03-04-2024,15:22:00
ORD0053,Beverages,Coffee,19,3,57,03-04-2024,16:35:00
ORD0098,Beverages,Tea,12,2,24,03-04-2024,16:41:00
ORD1478,Sides,Roti,12,2,24,03-04-2024,16:54:00
ORD0667,Beverages,Coffee,19,1,19,03-05-2024,10:42:00
ORD1684,Street Food,Pani Puri,21,3,63,03-05-2024,10:48:00
ORD1026,Street Food,Pani Puri,21,3,63,03-05-2024,10:50:00
ORD1031,Sides,Jeera Rice,35,1,35,03-05-2024,11:11:00
ORD1827,Beverages,Coffee,19,1,19,03-05-2024,11:31:00
ORD0983,Sides,Raita,18,2,36,03-05-2024,11:35:00
ORD1379,Beverages,Tea,12,2,24,03-05-2024,11:57:00
ORD0268,Main Course,Poha,21,2,42,03-05-2024,12:02:00
ORD0546,Sides,French Fries,34,2,68,03-05-2024,12:06:00
ORD1571,Main Course,Egg Curry,40,2,80,03-05-2024,12:08:00
ORD0155,Main Course,Chicken Biryani,89,2,178,03-05-2024,12:12:00
ORD1548,Main Course,Veg Fried Rice,53,3,159,03-05-2024,12:15:00
ORD1692,Street Food,Vada Pav,12,3,36,03-05-2024,12:44:00
ORD1041,Main Course,Chicken Sandwich,66,3,198,03-05-2024,13:06:00
ORD0858,Sides,Raita,18,2,36,03-05-2024,13:28:00
ORD0658,Main Course,Chicken Fried Rice,71,2,142,03-05-2024,13:31:00
ORD1990,Main Course,Veg Pulao,57,3,171,03-05-2024,14:38:00
ORD1967,Main Course,Poha,21,1,21,03-05-2024,14:58:00
ORD1003,Beverages,Cold Drink,20,1,20,03-05-2024,15:45:00
ORD1882,Street Food,Pani Puri,21,1,21,03-05-2024,15:45:00
ORD0998,Sides,Manchurian,54,1,54,03-05-2024,15:57:00
ORD1019,Street Food,Pav Bhaji,69,1,69,03-05-2024,16:42:00
ORD1410,Street Food,Misal Pav,60,1,60,03-05-2024,16:48:00
ORD1303,Sides,Raita,18,2,36,03-05-2024,16:57:00
ORD1500,Sides,Raita,18,3,54,03-06-2024,11:21:00
ORD1938,Beverages,Tea,12,1,12,03-06-2024,11:24:00
ORD1101,Beverages,Tea,12,2,24,03-06-2024,11:29:00
ORD0121,Street Food,Misal Pav,60,1,60,03-06-2024,11:41:00
ORD0071,Beverages,Tea,12,1,12,03-06-2024,11:45:00
ORD1191,Sides,Manchurian,54,3,162,03-06-2024,11:54:00
ORD0402,Street Food,Samosa,13,3,39,03-06-2024,11:58:00
ORD1435,Main Course,Chicken Fried Rice,71,2,142,03-06-2024,12:01:00
ORD0202,Beverages,Coffee,19,3,57,03-06-2024,12:49:00
ORD0227,Sides,Manchurian,54,2,108,03-06-2024,13:10:00
ORD1270,Main Course,Poha,21,3,63,03-06-2024,13:10:00
ORD1442,Main Course,Dal Makhani,64,2,128,03-06-2024,13:22:00
ORD1060,Sides,French Fries,34,3,102,03-06-2024,13:34:00
ORD1708,Street Food,Misal Pav,60,2,120,03-06-2024,14:48:00
ORD1946,Sides,Manchurian,54,1,54,03-06-2024,14:57:00
ORD1797,Sides,Jeera Rice,35,2,70,03-06-2024,15:05:00
ORD1650,Main Course,Chicken Sandwich,66,3,198,03-06-2024,15:07:00
ORD1659,Main Course,Veg Fried Rice,53,3,159,03-06-2024,15:17:00
ORD1272,Beverages,Tea,12,2,24,03-06-2024,16:39:00
ORD1027,Main Course,Veg Fried Rice,53,2,106,03-06-2024,16:51:00
ORD0653,Main Course,Egg Curry,40,2,80,03-07-2024,10:06:00
ORD1098,Beverages,Tea,12,2,24,03-07-2024,10:09:00
ORD0418,Sides,Manchurian,54,1,54,03-07-2024,10:17:00
ORD1512,Main Course,Dal Makhani,64,3,192,03-07-2024,10:33:00
ORD0598,Sides,French Fries,34,2,68,03-07-2024,10:36:00
ORD0617,Sides,Raita,18,2,36,03-07-2024,10:45:00
ORD1117,Street Food,Misal Pav,60,2,120,03-07-2024,10:49:00
ORD0109,Main Course,Chicken Sandwich,66,1,66,03-07-2024,10:56:00
ORD1426,Beverages,Tea,12,3,36,03-07-2024,12:08:00
ORD0746,Street Food,Samosa,13,1,13,03-07-2024,12:25:00
ORD0167,Main Course,Veg Fried Rice,53,3,159,03-07-2024,12:26:00
ORD0129,Beverages,Tea,12,1,12,03-07-2024,12:27:00
ORD0358,Main Course,Chicken Sandwich,66,3,198,03-07-2024,12:37:00
ORD0022,Street Food,Pani Puri,21,3,63,03-07-2024,13:40:00
ORD0303,Beverages,Tea,12,2,24,03-07-2024,13:41:00
ORD1957,Street Food,Pani Puri,21,1,21,03-07-2024,13:41:00
ORD0588,Street Food,Pani Puri,21,3,63,03-07-2024,13:53:00
ORD0905,Sides,Jeera Rice,35,2,70,03-07-2024,13:56:00
ORD1560,Street Food,Vada Pav,12,2,24,03-07-2024,14:51:00
ORD0696,Sides,French Fries,34,1,34,03-07-2024,15:02:00
ORD0315,Street Food,Misal Pav,60,1,60,03-07-2024,15:10:00
ORD1738,Beverages,Coffee,19,3,57,03-07-2024,15:18:00
ORD1468,Beverages,Tea,12,1,12,03-07-2024,15:28:00
ORD0223,Beverages,Tea,12,1,12,03-07-2024,15:29:00
ORD0869,Sides,French Fries,34,3,102,03-07-2024,15:33:00
ORD1278,Street Food,Pani Puri,21,2,42,03-07-2024,16:06:00
ORD0607,Street Food,Misal Pav,60,3,180,03-07-2024,16:17:00
ORD1799,Beverages,Cold Drink,20,2,40,03-07-2024,16:45:00
ORD0680,Street Food,Vada Pav,12,1,12,03-08-2024,10:17:00
ORD0117,Street Food,Pav Bhaji,69,3,207,03-08-2024,11:38:00
ORD0651,Main Course,Dal Makhani,64,2,128,03-08-2024,12:06:00
ORD0207,Main Course,Veg Fried Rice,53,1,53,03-08-2024,12:51:00
ORD1184,Sides,Roti,12,3,36,03-08-2024,12:54:00
ORD0817,Beverages,Tea,12,3,36,03-08-2024,13:07:00
ORD1405,Street Food,Pav Bhaji,69,1,69,03-08-2024,13:14:00
ORD0967,Beverages,Coffee,19,2,38,03-08-2024,13:17:00
ORD1343,Beverages,Tea,12,3,36,03-08-2024,13:29:00
ORD1064,Street Food,Misal Pav,60,1,60,03-08-2024,13:30:00
ORD1678,Street Food,Vada Pav,12,1,12,03-08-2024,13:44:00
ORD0246,Sides,Raita,18,1,18,03-08-2024,13:51:00
ORD0864,Sides,Roti,12,3,36,03-08-2024,14:08:00
ORD1123,Sides,Manchurian,54,3,162,03-08-2024,14:08:00
ORD0218,Sides,Roti,12,1,12,03-08-2024,14:10:00
ORD0509,Beverages,Cold Drink,20,3,60,03-08-2024,14:46:00
ORD0912,Main Course,Egg Curry,40,1,40,03-08-2024,15:11:00
ORD1180,Main Course,Veg Fried Rice,53,3,159,03-08-2024,15:16:00
ORD1445,Beverages,Coffee,19,2,38,03-08-2024,15:22:00
ORD1813,Main Course,Veg Fried Rice,53,1,53,03-08-2024,15:47:00
ORD1646,Main Course,Veg Fried Rice,53,2,106,03-08-2024,16:17:00
ORD0356,Street Food,Samosa,13,3,39,03-08-2024,16:36:00
ORD1732,Sides,Jeera Rice,35,3,105,03-08-2024,16:39:00
ORD1657,Street Food,Pani Puri,21,2,42,03-08-2024,16:57:00
ORD1688,Main Course,Chicken Sandwich,66,3,198,03-09-2024,10:39:00
ORD1038,Sides,French Fries,34,2,68,03-09-2024,10:54:00
ORD1233,Beverages,Tea,12,1,12,03-09-2024,10:59:00
ORD1128,Beverages,Tea,12,2,24,03-09-2024,11:07:00
ORD0907,Main Course,Veg Pulao,57,3,171,03-09-2024,12:18:00
ORD1402,Main Course,Chicken Biryani,89,3,267,03-09-2024,12:26:00
ORD0463,Street Food,Samosa,13,3,39,03-09-2024,12:37:00
ORD1316,Street Food,Vada Pav,12,1,12,03-09-2024,12:45:00
ORD1172,Sides,French Fries,34,2,68,03-09-2024,12:50:00
ORD0040,Beverages,Coffee,19,3,57,03-09-2024,13:43:00
ORD1409,Beverages,Cold Drink,20,3,60,03-09-2024,13:50:00
ORD1515,Sides,French Fries,34,1,34,03-09-2024,13:51:00
ORD1381,Street Food,Pav Bhaji,69,3,207,03-09-2024,14:11:00
ORD0330,Sides,Raita,18,1,18,03-09-2024,14:25:00
ORD1536,Street Food,Pani Puri,21,2,42,03-09-2024,14:38:00
ORD0390,Sides,Jeera Rice,35,1,35,03-09-2024,14:58:00
ORD0873,Sides,Manchurian,54,2,108,03-09-2024,15:23:00
ORD0378,Beverages,Tea,12,2,24,03-09-2024,16:26:00
ORD1615,Street Food,Misal Pav,60,2,120,03-09-2024,16:29:00
ORD0872,Street Food,Pani Puri,21,2,42,03-09-2024,16:32:00
ORD1852,Main Course,Veg Pulao,57,1,57,03-10-2024,10:03:00
ORD1593,Beverages,Cold Drink,20,1,20,03-10-2024,10:29:00
ORD1121,Street Food,Pav Bhaji,69,1,69,03-10-2024,10:31:00
ORD0186,Beverages,Cold Drink,20,3,60,03-10-2024,11:14:00
ORD0189,Street Food,Pani Puri,21,2,42,03-10-2024,11:30:00
ORD1346,Sides,Raita,18,2,36,03-10-2024,11:55:00
ORD1497,Street Food,Misal Pav,60,2,120,03-10-2024,12:03:00
ORD0573,Beverages,Tea,12,3,36,03-10-2024,12:24:00
ORD0811,Street Food,Pani Puri,21,1,21,03-10-2024,12:32:00
ORD0783,Street Food,Pani Puri,21,1,21,03-10-2024,12:41:00
ORD1641,Sides,Jeera Rice,35,2,70,03-10-2024,13:19:00
ORD1342,Main Course,Veg Pulao,57,3,171,03-10-2024,13:44:00
ORD0877,Sides,French Fries,34,1,34,03-10-2024,13:54:00
ORD0233,Sides,Manchurian,54,3,162,03-10-2024,14:00:00
ORD0210,Street Food,Samosa,13,3,39,03-10-2024,14:04:00
